Manufacture,Type,Engine,Controllers,SPN,FMI,Code
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,1,Front lo speed out of range low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,2,Front lo speed data erratic
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,3,Front lo speed out of range short high
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,4,Front lo speed out of range short low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,5,Front lo speed out of range open
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,6,Front lo speed out of range ground
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,7,Front lo speed mechanical failure
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,8,Front lo speed abnormal frequency
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,9,Front lo speed abnormal update rate
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,10,Front lo speed abnormal rate change
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,11,Front lo speed not valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,12,Front lo speed in range
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,13,Front lo speed out of calibration
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,14,Front lo speed special instruction
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,15,Front lo speed out of range high lo
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,16,Front lo speed out of range high med
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,17,Front lo speed out of range low lo
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,18,Front lo speed out of range low med
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,19,Front lo speed network data error
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,30,Front lo speed data reset
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5010,31,Front lo speed unknown
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5012,0,J1F2; Horn Switch Out Of Range High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,0,Left front worklight out of range high
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,1,Left front worklight out of range low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,2,Left front worklight data erratic
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,3,Left front worklight out of range short high
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,4,Left front worklight out of range short low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,5,Left front worklight out of range open
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,6,Left front worklight out of range ground
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,7,Left front worklight mechanical failure
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,8,Left front worklight abnormal frequency
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,9,Left front worklight abnormal update rate
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,10,Left front worklight abnormal rate change
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,11,Left front worklight not valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,12,Left front worklight in range
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,13,Left front worklight out of calibration
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,14,Left front worklight special instruction
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,15,Left front worklight out of range high lo
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,16,Left front worklight out of range high med
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,17,Left front worklight out of range low lo
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,18,Left front worklight out of range low med
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,19,Left front worklight network data error
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,30,Left front worklight data reset
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5013,31,Left front worklight unknown
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5014,1,Problem on VP3 detected
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,0,Headlight brights out of range high
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,1,Headlight brights out of range low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,2,Headlight brights data erratic
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,3,Headlight brights out of range short high
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,4,Headlight brights out of range short low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,5,Headlight brights out of range open
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,6,Headlight brights out of range ground
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,7,Headlight brights mechanical failure
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,8,Headlight brights abnormal frequency
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,9,Headlight brights abnormal update rate
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,10,Headlight brights abnormal rate change
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,11,Headlight brights not valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,12,Headlight brights in range
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,13,Headlight brights out of calibration
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,14,Headlight brights special instruction
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,15,Headlight brights out of range high lo
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,16,Headlight brights out of range high med
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,17,Headlight brights out of range low lo
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,18,Headlight brights out of range low med
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,19,Headlight brights network data error
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,30,Headlight brights data reset
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5015,31,Headlight brights unknown
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5017,1,J2A4; Brake light switch Out Of Range Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5019,1,J2C1; Wiper speed 1 dash switch Out Of Range Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5020,1,J2C2; Wiper speed 2 dash switch Out Of Range Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5022,1,J2D2; Hazard dash switch Out Of Range Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5030,1,J2H1; Worklights Dash Switch Out Of Range Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5036,0,5v sensor supply 1 Out Of Range High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5036,1,5v sensor supply 1 Out Of Range Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5037,0,5v sensor supply 2 Out Of Range High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5037,1,5v sensor supply 2 Out Of Range Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5040,0,12v supply Out Of Range High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5040,1,12v supply Out Of Range Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5049,5,Open circuit detected
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5050,0,J3E4; Long range fuel sender Out Of Range High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5051,1,Problem on VP2 detected
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5052,1,Problem on VP1 detected
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5101,31,Output shaft speed too high in Neutral
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5102,31,Idle Time exceeded
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5103,31,Engine RPM too high
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5104,31,Output shaft speed too high
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5106,31,Harsh Braking Detected
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5107,31,Engine Coolant temperature is greater than threshold value
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5108,31,Engine Oil Pressure less than the pre-defined threshold
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5111,31,Transmission output speed high while parkbrake applied
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,0,Right front worklight out of range high
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,1,Right front worklight out of range low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,2,Right front worklight data erratic
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,3,Right front worklight out of range short high
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,4,Right front worklight out of range short low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,5,Right front worklight out of range open
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,6,Right front worklight out of range ground
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,7,Right front worklight mechanical failure
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,8,Right front worklight abnormal frequency
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,9,Right front worklight abnormal update rate
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,10,Right front worklight abnormal rate change
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,11,Right front worklight not valid
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,12,Right front worklight in range
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,13,Right front worklight out of calibration
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,14,Right front worklight special instruction
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,15,Right front worklight out of range high lo
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,16,Right front worklight out of range high med
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,17,Right front worklight out of range low lo
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,18,Right front worklight out of range low med
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,19,Right front worklight network data error
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,30,Right front worklight data reset
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,5500,31,Right front worklight unknown
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,6000,7,SD Card Unreliable
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8000,5,"J1-A3,A4: Headlight Dip Open Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8000,6,"J1-A3,A4: Headlight Dip Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8000,18,"J1-A3,A4: Headlight Dip Less Than Normal Current"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8001,5,"J1-B3,B4: Headlight Bright Open Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8001,6,"J1-B3,B4: Headlight Bright Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8001,18,"J1-B3,B4: Headlight Brights Less Than Normal Current"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8002,0,J1-C1: System Air Pressure Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8002,1,J1-C1: System Air Pressure Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8003,0,J1-C2: Start Signal Or Generic Spare Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8004,5,"J1-C3,C4: Reverse Open Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8004,6,"J1-C3,C4: Reverse Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8004,18,"J1-C3,C4: Reverse Less Than Normal Current"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8005,0,J1-D1: Rear Two Speed Switch Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8006,0,J1-D2: Drop Box Temperature Switch Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8007,3,Rear Wiper - Low speed output shorted high
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8007,5,"J1-D3,D4: Rear Wiper Lo Speed Open Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8007,6,"J1-D3,D4: Rear Wiper Lo Speed Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8007,18,"J1-D3,D4: Rear Wiper Lo Speed Less Than Normal Current"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8008,0,J1-E1: Scraper Dash Switch Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8009,1,J1-E2: Pressure Two Speed Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8010,3,"J1-E3,E4: Front Wiper Lo Speed Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8010,5,"J1-E3,E4: Front Wiper Lo Speed Open Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8010,6,"J1-E3,E4: Front Wiper Lo Speed Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8010,18,"J1-E3,E4: Front Wiper Lo Speed Less Than Normal Current"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8011,0,J1-F1: Battery Imbalance Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8011,1,J1-F1: Battery Imbalance Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8012,0,J1-F2: Horn Switch Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8013,5,"J1-F3,F4: Park Lights Open Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8013,6,"J1-F3,F4: Park Lights Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8013,18,"J1-F3,F4: Park Lights Less Than Normal Current"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8014,1,"J1-G3,G4: Ignition Supply Via Fuse 25 Voltage Too Low"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8015,5,"J1-H1,H2: Work Lights Open Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8015,6,"J1-H1,H2: Work Lights Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8015,18,"J1-H1,H2: Work Lights Less Than Normal Current"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8016,1,"J1-H3,H4: Ignition Supply Via Fuse 26 Voltage Too Low"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8017,1,J2-A4: Brake Light Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8018,3,"J2-B4,J2-C4: IDL Solenoid Or Bin Pressure Reduction Solenoid Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8018,5,"J2-B4,J2-C4: IDL Solenoid Or Bin Pressure Reduction Solenoid Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8019,0,J2-C1: Bonnet Fan Temp Switch Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8021,0,J2-C3: Left Height Position Sensor Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8021,1,J2-C3: Left Height Position Sensor Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8022,1,J2-D2: Hazard Dash Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8023,0,J2-D3: Right Height Position Sensor Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8023,1,J2-D3: Right Height Position Sensor Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8024,3,"J2-D4, J2-E4: Bin Lever Latch Or Pneumatic Blow Off Solenoid Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8024,5,"J2-D4, J2-E4: Bin Lever Latch Or Pneumatic Blow Off Solenoid Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8025,0,J2-E3: Artic Angle Position Sensor Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8025,1,J2-E3: Artic Angle Position Sensor Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8026,0,J2-F1: Bin Position Sensor Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8026,1,J2-F1: Bin Position Sensor Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8026,2,J2-F1: Bin Position Sensor Voltage Erratic
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8027,3,"J2-F4,J2-G4: CTD Solenoid Or Rear Wiper High Speed Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8027,5,"J2-F4,J2-G4: CTD Solenoid Or Rear Wiper High Speed Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8028,0,J2-G1: Bin Lever Position Sensor Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8028,1,J2-G1: Bin Lever Position Sensor Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8030,1,J2-H1: Park Brake Dash Switch Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8031,0,J2-H2: Front Two Speed Switch Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8032,3,"J2-H4,J2-J4: Flashing Beacon Light Or Horn Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8032,5,"J2-H4,J2-J4: Flashing Beacon Light Or Horn Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8033,0,J2-J1: Aircon Evaporator Temperature Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8033,1,J2-J1: Aircon Evaporator Temperature Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8034,0,J2-J2: Wet Disk Brake Temperature Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8034,1,J2-J2: Wet Disk Brake Temperature Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8035,0,J2-J3: Cab Temperature Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8035,1,J2-J3: Cab Temperature Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8036,0,J2-K1: 5 Volt Supply To Position Sensors Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8036,1,J2-K1: 5 Volt Supply To Position Sensors Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8037,0,J2-K4 5 Volt Supply To Bin Sensors Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8037,1,J2-K4 5 Volt Supply To Bin Sensors Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8038,1,"J2-L3,M3: Ignition Power Via Fuse 27 Voltage Too Low"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8039,1,"J2-L4,M4: Ignition Power Via Fuse 28 Voltage Too Low"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8040,0,J2-M1: Alternator Voltage Via Fuse 29 Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8040,1,J2-M1: Alternator Voltage Via Fuse 29 Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8040,17,J2-M1: Battery Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8041,3,"J3-A1,J3-B1: Artic Reverse Light Or Rear Washer Pump Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8041,5,"J3-A1,J3-B1: Artic Reverse Light Or Rear Washer Pump Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8042,3,"J3-A2,J3-E3: Recirculation Flap Or Aircon Clutch Solenoid Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8042,5,"J3-A2,J3-E3: Recirculation Flap Or Aircon Clutch Solenoid Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8043,5,J3-A3: Bin Up Solenoid Open Circuit
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8043,6,J3-A3: Bin Up Solenoid Short Circuit
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8044,3,"J3-A4,J3-B4: Engine Running Or Brake Light Output Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8044,5,"J3-A4,J3-B4: Engine Running Or Brake Light Output Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8045,3,"J3-B2,J3-C2: Left Indicator Light Or Right Indicator Light Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8045,5,"J3-B2,J3-C2: Left Indicator Light Or Right Indicator Light Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8046,3,"J3-C1,J3-D1: Front Wiper Hi Speed Or Front Washer Pump Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8046,5,"J3-C1,J3-D1: Front Wiper Hi Speed Or Front Washer Pump Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8047,3,"J3-D2,J3-E2: Mirror Heating Or Hydraulic Cut Solenoid Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8047,5,"J3-D2,J3-E2: Mirror Heating Or Hydraulic Cut Solenoid Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8048,5,J3-D4: Bin Down Solenoid Open Circuit
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8048,6,J3-D4: Bin Down Solenoid Short Circuit
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8049,3,"J3-E1,J3-F1: Overspeed Control Or Park Brake Solenoid Voltage Too High"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8049,5,"J3-E1,J3-F1: Overspeed Control Or Park Brake Solenoid Open Circuit Or Short Circuit"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8050,0,J3-E4: Hydraulic Temperature Sensor Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8050,1,J3-E4: Hydraulic Temperature Sensor Voltage Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8051,1,"J3-G1,G2: Ignition Power Voltage Via Fuse 30 Too Low"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8052,1,"J3-H3,H4: Ignition Power Voltage Via Fuse 31 Too Low"
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8053,0,J1-D2: Drop Box Switch Voltage Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8100,31,Boost Pressure Protection Is Activated
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8101,31,Free Wheeling Event Detected
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8102,31,Engine Is Idling For More Than 20 Minutes
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8103,31,Engine Rpm Exceeded Allowable Limit
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8104,31,Output Shaft Speed Exceeded Allowable Limit
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8105,31,Bin Is Overloaded
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8106,31,Harsh Braking Detected
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8107,31,Engine Coolant Temperature Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8108,31,Engine Oil Pressure Too Low
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8109,31,Transmission Sump Temperature Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8111,31,Park Brake Burnout Event Detected
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8112,31,OBW Measurement Fault
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8113,31,Hydraulic Temperature Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8114,31,Wet Disk Brake Temperature Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8115,31,GPS Speed And Vehicle Speed Mismatch
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8116,31,Ground Speed Limitation Exceeded
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8117,31,Turbo Protection Override
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8118,31,Drop Box Temperature Too High
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8119,31,Unexpected Bin Direction
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8121,31,AUTOGREASER PRESSURE PROBLEM
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8122,31,LOW BOOST PRESSURE
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8123,31,SCR PURGING INTERRUPTION
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8124,31,AMBIENT TEMPERATURE INFORMATION NOT FOUND
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8125,31,EXHAUST BRAKE FAILURE PROTECTION RESET
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8126,31,Drop Box Speed Sensor not functioning correctly
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8127,31,Load Sensing System cannot operate due to bad load information
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8128,0,Engine Air Intake blocked Level 1
Bell,Dump/Track Truck,Cummins/Mercedes,CCU/OEU,8128,31,Engine Air Intake blocked Level 2)
